gain	24	2	-135.91
gain	2	25	-138.52
gain	25	2	-137.89
gain	2	26	-135.79
gain	26	2	-136.44
gain	2	27	-139.47
gain	27	2	-139.82
gain	2	28	-145.59
gain	28	2	-143.81
gain	2	29	-139.38
gain	29	2	-138.27
gain	2	30	-138.84
gain	30	2	-136.30
gain	2	31	-139.00
gain	31	2	-139.06
gain	2	32	-143.50
gain	32	2	-141.51
gain	2	33	-138.85
gain	33	2	-138.32
gain	2	34	-146.59
gain	34	2	-146.35
gain	2	35	-145.77
gain	35	2	-145.48
gain	2	36	-147.14
gain	36	2	-146.64
gain	2	37	-142.99
gain	37	2	-140.32
gain	2	38	-138.92
gain	38	2	-136.96
gain	2	39	-147.30
gain	39	2	-145.78
gain	2	40	-143.23
gain	40	2	-142.68
gain	2	41	-145.34
gain	41	2	-145.15
gain	2	42	-152.28
gain	42	2	-149.99
gain	2	43	-142.30
gain	43	2	-140.56
gain	2	44	-151.02
gain	44	2	-149.27
gain	2	45	-143.67
gain	45	2	-141.98
gain	2	46	-149.28
gain	46	2	-148.80
gain	2	47	-148.71
gain	47	2	-146.86
gain	2	48	-151.12
gain	48	2	-149.46
gain	3	4	-101.88
gain	4	3	-101.30
gain	3	5	-127.38
gain	5	3	-127.61
gain	3	6	-130.20
gain	6	3	-130.80
gain	3	7	-131.17
gain	7	3	-130.80
gain	3	8	-127.37
gain	8	3	-128.38
gain	3	9	-118.42
gain	9	3	-119.09
gain	3	10	-120.51
gain	10	3	-122.69
gain	3	11	-126.05
gain	11	3	-126.17
gain	3	12	-135.54
gain	12	3	-134.75
gain	3	13	-129.54
gain	13	3	-130.25
gain	3	14	-139.13
gain	14	3	-140.41
gain	3	15	-127.30
gain	15	3	-127.83
gain	3	16	-128.00
gain	16	3	-128.76
gain	3	17	-130.89
gain	17	3	-131.26
gain	3	18	-137.74
gain	18	3	-138.01
gain	3	19	-136.54
gain	19	3	-135.82
gain	3	20	-132.08
gain	20	3	-132.14
gain	3	21	-136.51
gain	21	3	-136.28
gain	3	22	-135.29
gain	22	3	-134.96
gain	3	23	-132.05
gain	23	3	-133.22
gain	3	24	-134.24
gain	24	3	-134.76
gain	3	25	-137.84
gain	25	3	-138.41
gain	3	26	-136.25
gain	26	3	-138.11
gain	3	27	-143.94
gain	27	3	-145.49
gain	3	28	-146.74
gain	28	3	-146.17
gain	3	29	-137.76
gain	29	3	-137.85
gain	3	30	-137.30
gain	30	3	-135.96
gain	3	31	-148.15
gain	31	3	-149.41
gain	3	32	-144.39
gain	32	3	-143.60
gain	3	33	-142.75
gain	33	3	-143.42
gain	3	34	-148.43
gain	34	3	-149.39
gain	3	35	-152.45
gain	35	3	-153.36
gain	3	36	-139.79
gain	36	3	-140.49
gain	3	37	-144.22
gain	37	3	-142.76
gain	3	38	-146.73
gain	38	3	-145.97
gain	3	39	-144.77
gain	39	3	-144.46
gain	3	40	-145.17
gain	40	3	-145.82
gain	3	41	-148.94
gain	41	3	-149.95
gain	3	42	-148.26
gain	42	3	-147.17
gain	3	43	-146.70
gain	43	3	-146.16
