STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
725156,14748, 20140804,   69.7,24,   63.1,24, 1018.2,14,  984.1,24,   7.4,24,   2.1,24,   5.1, 999.9,   82.9 ,  57.9 , 1.00G,999.9, 110000,
725156,14748, 20140805,   67.8,24,   62.9,24, 1017.1,16,  982.8,20,   4.6,24,   2.7,24,  14.0,  20.0,   82.9 ,  59.0 , 0.01G,999.9, 110010,
725156,14748, 20140806,   67.1,24,   60.4,24, 1014.4,18,  980.5,24,   6.8,24,   3.6,24,  11.1, 999.9,   78.1 ,  59.0 , 1.01G,999.9, 000000,
725156,14748, 20140807,   63.1,24,   53.3,24, 1016.3,23,  981.9,24,   9.8,24,   4.6,24,  12.0,  18.1,   78.1 ,  48.9 , 0.00G,999.9, 000000,
725156,14748, 20140808,   63.2,24,   54.5,24, 1019.6,20,  985.3,22,   8.5,24,   4.2,24,   9.9, 999.9,   78.1 ,  48.9 , 0.01G,999.9, 100000,
725156,14748, 20140809,   64.6,24,   55.5,24, 1020.9,21,  986.2,18,   7.0,24,   2.0,24,   7.0, 999.9,   81.0 ,  48.9 , 0.01G,999.9, 100000,
725156,14748, 20140810,   65.9,24,   56.1,24, 1020.6,20,  986.3,20,   7.8,24,   1.9,24,   7.0, 999.9,   84.0 ,  48.9 , 0.01G,999.9, 100000,
725156,14748, 20140811,   67.5,24,   57.4,24, 1018.4,19,  984.5,24,   8.4,24,   3.0,24,  15.0,  20.0,   84.0 ,  50.0 , 0.01G,999.9, 100000,
725156,14748, 20140812,   68.9,24,   62.0,24, 1012.6,17,  978.4,24,   7.2,24,   5.2,24,  11.1,  19.0,   82.9 ,  52.0 , 0.53G,999.9, 010000,
725156,14748, 20140813,   68.7,24,   62.9,24, 1008.1,18,  974.2,21,   8.0,24,   6.3,24,  14.0,  20.0,   75.9 ,  62.1 , 0.82G,999.9, 110000,
725156,14748, 20140814,   61.4,24,   50.8,24, 1011.2,23,  977.1,24,  10.0,24,   6.5,24,  12.0,  18.1,   75.9 ,  48.0 , 0.02G,999.9, 000000,
725156,14748, 20140815,   61.0,24,   49.3,24, 1013.3,23,  979.0,24,  10.0,24,   5.5,24,   8.9, 999.9,   72.0 ,  48.0 , 0.00G,999.9, 000000,
725156,14748, 20140816,   58.3,24,   50.7,24, 1014.2,19,  979.9,22,   8.5,24,   3.4,24,  13.0,  15.9,   72.0*,  42.8*, 0.00G,999.9, 100000,
725156,14748, 20140817,   66.1,24,   58.3,24, 1012.6,21,  978.4,24,   9.8,24,   4.8,24,   9.9,  15.9,   75.0*,  60.1*, 0.03G,999.9, 010000,
725156,14748, 20140818,   62.9,24,   56.2,24, 1013.4,17,  979.5,19,   7.4,24,   2.5,24,   7.0, 999.9,   75.9 ,  52.0 , 0.02G,999.9, 100000,
725156,14748, 20140819,   63.4,24,   57.8,24, 1011.9,19,  977.7,17,   7.0,24,   2.5,24,  11.1, 999.9,   80.1 ,  48.9 , 0.00G,999.9, 100000,
725156,14748, 20140820,   68.1,24,   65.8,24, 1013.1,11,  979.1,20,   4.5,24,   1.8,24,   7.0, 999.9,   80.1 ,  48.9 , 0.01G,999.9, 110010,
725156,14748, 20140821,   72.0,24,   66.7,24, 1014.5,13,  980.3,19,   5.5,24,   3.4,24,  15.9,  28.0,   84.9 ,  57.0 , 0.21G,999.9, 110010,
725156,14748, 20140822,   69.8,24,   65.6,24, 1014.8,20,  980.8,17,   6.4,24,   2.8,24,   8.0, 999.9,   82.9*,  60.8*, 0.07G,999.9, 110000,
725156,14748, 20140823,   68.2,24,   64.2,24, 1017.1,21,  983.2,24,   9.5,24,   3.6,24,   8.0, 999.9,   84.0 ,  61.0 , 0.03G,999.9, 010000,
725156,14748, 20140824,   68.3,24,   60.1,24, 1021.1,21,  986.7,24,   9.7,24,   1.3,24,   8.0, 999.9,   79.0 ,  57.9 , 0.01G,999.9, 000000,
725156,14748, 20140825,   65.1,24,   57.8,24, 1021.8,19,  987.2,18,   6.4,24,   1.2,24,   6.0, 999.9,   81.0 ,  51.1 , 0.00G,999.9, 100000,
725156,14748, 20140826,   65.8,24,   55.8,24, 1020.4,19,  985.8,18,   7.3,24,   3.1,24,  15.0,  22.0,   84.0*,  48.2*, 0.01G,999.9, 100000,
725156,14748, 20140827,   70.3,24,   64.3,24, 1016.3,23,  982.2,24,   9.5,24,   2.6,23,  11.1, 999.9,   84.0 ,  48.9 , 0.00G,999.9, 000000,
725156,14748, 20140828,   64.3,24,   53.8,24, 1016.7,22,  982.5,24,  10.0,24,   4.5,24,  11.1,  18.1,   82.9 ,  55.9 , 0.00G,999.9, 000000,
725156,14748, 20140829,   59.0,24,   50.6,24, 1021.6,23,  986.9,23,   9.3,24,   2.0,24,   7.0, 999.9,   75.9 ,  43.0 , 0.00G,999.9, 000000,
725156,14748, 20140830,   64.8,24,   58.4,24, 1020.7,21,  986.2,24,   8.5,24,   3.8,24,  12.0,  17.1,   81.0 ,  43.0 , 0.00G,999.9, 000000,
725156,14748, 20140831,   73.5,24,   69.3,24, 1016.3,18,  982.3,24,   7.2,24,   2.7,24,   8.9, 999.9,   77.0*,  70.0*, 0.00G,999.9, 010000,
725156,14748, 20140901,   73.1,24,   68.4,24, 1014.5,20,  980.3,16,   5.8,24,   1.8,24,   9.9, 999.9,   84.0*,  64.4*, 0.28G,999.9, 100000,
725156,14748, 20140902,   75.7,24,   68.4,24, 1011.1,21,  977.3,24,   7.8,24,   4.6,24,  22.9,  34.0,   87.1 ,  64.9 , 0.00G,999.9, 110010,
725156,14748, 20140903,   68.4,24,   61.4,24, 1016.2,15,  981.7,20,   6.3,24,   1.4,24,   6.0, 999.9,   87.1 ,  55.9 , 0.60G,999.9, 100000,
725156,14748, 20140904,   67.1,23,   61.1,23, 1020.6,11,  985.3,16,   5.9,23,   2.2,22,  11.1, 999.9,   84.9 ,  55.0 , 0.01G,999.9, 100000,
725156,14748, 20140905,   74.3,24,   66.7,24, 1017.5,15,  983.8,20,   6.6,24,   4.7,24,  12.0, 999.9,   88.0 ,  61.0 , 0.00G,999.9, 100000,
725156,14748, 20140906,   70.6,24,   64.9,24, 1013.8,23,  980.0,24,   7.8,24,   3.9,24,  14.0,  24.1,   88.0 ,  61.0 , 0.00G,999.9, 010000,
725156,14748, 20140907,   62.2,24,   53.3,24, 1019.9,24,  985.5,24,   9.9,24,   4.3,24,   8.0, 999.9,   82.0 ,  48.9 , 0.05G,999.9, 000000,
725156,14748, 20140908,   59.5,24,   51.6,24, 1024.6,19,  989.6,15,   6.2,24,   3.1,24,  11.1, 999.9,   77.0 ,  45.0 , 0.00G,999.9, 100000,
725156,14748, 20140909,   63.2,24,   55.7,24, 1023.0,23,  988.5,24,   9.9,24,   3.9,24,  11.1,  15.9,   77.0 ,  45.0 , 0.00G,999.9, 000000,
725156,14748, 20140910,   65.9,24,   60.5,24, 1017.9,23,  983.8,24,   9.8,24,   3.6,24,   9.9,  18.1,   75.0 ,  50.0 , 0.00G,999.9, 010000,
725156,14748, 20140911,   70.7,24,   63.0,24, 1010.3,22,  976.3,24,   9.6,24,   8.5,23,  15.9,  22.9,   77.0 ,  55.0 , 0.11G,999.9, 010000,
725156,14748, 20140912,   56.8,24,   49.1,24, 1021.9,22,  986.8,24,  10.0,24,   5.8,24,   9.9, 999.9,   77.0 ,  53.1 , 0.00A,999.9, 000000,
725156,14748, 20140913,   52.3,24,   47.8,24, 1021.6,17,  986.4,24,   9.1,24,   4.0,24,  14.0,  19.0,   66.0 ,  41.0 , 0.02G,999.9, 010000,
725156,14748, 20140914,   52.1,24,   44.8,24, 1025.3,21,  990.5,24,   9.6,24,   3.6,24,   7.0, 999.9,   66.0 ,  39.9 , 0.30G,999.9, 100000,
725156,14748, 20140915,   56.7,24,   47.7,24, 1022.4,24,  987.7,24,  10.0,24,   2.5,24,   8.9, 999.9,   69.1 ,  39.9 , 0.00G,999.9, 000000,
725156,14748, 20140916,   58.5,24,   51.8,24, 1017.2,20,  982.7,24,   8.7,24,   3.6,24,   8.0, 999.9,   69.1 ,  48.0 , 0.27G,999.9, 010000,
725156,14748, 20140917,   54.1,24,   46.0,24, 1017.0,20,  982.4,22,   8.8,24,   2.8,23,   8.9, 999.9,   70.0 ,  41.0 , 0.26G,999.9, 100000,
725156,14748, 20140918,   53.4,24,   49.0,24, 1017.1,16,  982.7,17,   5.9,24,   4.3,24,  14.0,  17.1,   70.0 ,  41.0 , 0.00G,999.9, 100000,
725156,14748, 20140919,   49.9,24,   42.6,24, 1025.7,17,  989.5,18,   6.2,24,   2.6,24,   8.9, 999.9,   69.1 ,  36.0 , 0.00G,999.9, 100000,
725156,14748, 20140920,   63.7,24,   56.0,24, 1020.2,22,  985.6,24,   9.1,24,   8.3,24,  15.9,  25.1,   73.9 ,  36.0 , 0.00G,999.9, 010000,
725156,14748, 20140921,   68.5,24,   60.2,24, 1008.5,22,  974.1,24,   9.8,24,   6.6,24,  15.0,  25.1,   80.1 ,  54.0 , 0.00G,999.9, 010010,
725156,14748, 20140922,   55.1,24,   47.1,24, 1013.2,22,  978.5,23,   9.2,24,   7.9,24,  13.0,  22.0,   64.0*,  51.1*, 0.02G,999.9, 010000,
725156,14748, 20140923,   50.9,24,   44.1,24, 1025.9,19,  990.6,20,   7.4,24,   2.4,24,   8.0, 999.9,   71.1 ,  34.0 , 0.00G,999.9, 110000,
725156,14748, 20140924,   57.1,24,   50.0,24, 1032.4,19,  996.8,15,   6.0,24,   2.1,23,   8.9, 999.9,   75.0 ,  34.0 , 0.00G,999.9, 100000,
725156,14748, 20140925,   57.6,24,   50.4,24, 1029.5,19,  994.6,20,   7.6,24,   2.0,24,   8.0, 999.9,   75.0 ,  42.1 , 0.00G,999.9, 100000,
725156,14748, 20140926,   58.1,24,   51.5,24, 1025.8,19,  990.8,15,   5.7,24,   4.1,24,   9.9, 999.9,   75.9 ,  42.1 , 0.00G,999.9, 100000,
725156,14748, 20140927,   60.1,24,   52.8,24, 1024.9,16,  990.1,15,   6.0,24,   3.3,24,   8.0, 999.9,   81.0 ,  44.1 , 0.00G,999.9, 100000,
725156,14748, 20140928,   60.1,24,   51.1,24, 1021.2,17,  986.2,15,   5.4,24,   2.1,24,   8.0, 999.9,   82.9 ,  44.1 , 0.00G,999.9, 100000,
725156,14748, 20140929,   62.4,24,   53.6,24, 1015.0,19,  980.8,21,   8.2,24,   1.9,24,   6.0, 999.9,   82.9 ,  45.0 , 0.00G,999.9, 100000,
725156,14748, 20140930,   58.7,24,   54.6,24, 1012.3,15,  977.8,14,   4.9,24,   1.5,24,  11.1, 999.9,   80.1 ,  46.0 , 0.00G,999.9, 110010,
725156,14748, 20141001,   63.1,24,   58.6,24, 1016.2,14,  982.1,22,   5.5,24,   1.5,24,   6.0, 999.9,   78.1 ,  46.0 , 0.03G,999.9, 100000,
725156,14748, 20141002,   62.8,24,   56.8,24, 1019.1,19,  984.9,23,   8.5,24,   3.6,24,   7.0, 999.9,   72.0 ,  51.1 , 0.00G,999.9, 100000,
725156,14748, 20141003,   58.3,24,   52.7,24, 1013.0,14,  979.0,21,   7.4,24,   4.6,24,  15.9,  25.1,   73.0 ,  44.1 , 0.00G,999.9, 110000,
725156,14748, 20141004,   59.6,24,   50.9,24, 1002.5,20,  968.5,24,   8.7,24,   8.7,24,  15.9,  26.0,   73.0 ,  44.1 , 0.14G,999.9, 010000,
725156,14748, 20141005,   44.1,24,   33.4,24, 1008.5,24,  973.8,24,  10.0,24,   6.3,24,  11.1,  20.0,   63.0 ,  27.0 , 0.10G,999.9, 000000,
725156,14748, 20141006,   51.3,24,   39.2,24, 1012.4,24,  977.7,24,  10.0,24,   5.3,24,  15.9,  27.0,   69.1 ,  27.0 , 0.00G,999.9, 010000,
725156,14748, 20141007,   62.2,24,   48.6,24, 1011.3,22,  977.1,24,  10.0,24,   9.8,24,  15.0,  21.0,   69.1*,  57.9*, 0.01G,999.9, 010000,
725156,14748, 20141008,   59.1,24,   47.7,24, 1008.4,22,  974.0,24,   9.3,24,   9.0,24,  20.0,  27.0,   69.1 ,  52.0 , 0.30G,999.9, 010000,
725156,14748, 20141009,   52.7,24,   36.7,24, 1014.5,24,  979.9,24,  10.0,24,   6.9,24,  19.0,  28.0,   66.9 ,  37.0 , 0.01G,999.9, 000000,
725156,14748, 20141010,   45.3,24,   35.5,24, 1019.3,24,  984.3,24,   9.8,24,   2.9,24,   7.0, 999.9,   64.9 ,  28.9 , 0.00G,999.9, 000000,
725156,14748, 20141011,   48.5,24,   40.6,24, 1019.8,24,  984.8,24,  10.0,24,   3.9,24,  11.1, 999.9,   63.0 ,  28.9 , 0.00I,999.9, 000000,
725156,14748, 20141012,   42.0,24,   33.2,24, 1024.2,19,  988.9,20,   7.5,24,   2.2,24,   7.0, 999.9,   62.1 ,  27.0 , 0.00G,999.9, 100000,
725156,14748, 20141013,   53.5,24,   47.3,24, 1022.7,23,  987.7,24,  10.0,24,   4.7,24,  14.0,  20.0,   63.0 ,  27.0 , 0.00G,999.9, 010000,
725156,14748, 20141014,   69.3,24,   60.2,24, 1017.3,21,  983.3,24,  10.0,24,   9.0,24,  15.0,  25.1,   78.1*,  61.0*, 0.00G,999.9, 000000,
725156,14748, 20141015,   69.0,24,   63.9,24, 1011.4,16,  977.4,23,   8.4,24,   7.1,24,  21.0,  28.0,   78.1 ,  63.0 , 0.03G,999.9, 110000,
725156,14748, 20141016,   64.1,24,   58.6,24, 1004.8,18,  971.4,24,   8.1,24,   4.5,24,  11.1, 999.9,   73.0 ,  55.9 , 0.66G,999.9, 110000,
725156,14748, 20141017,   55.4,24,   49.0,24, 1003.7,19,  969.7,23,   7.4,24,   5.2,24,  15.0,  25.1,   73.0 ,  43.0 , 0.02G,999.9, 100000,
725156,14748, 20141018,   55.9,24,   48.4,24, 1002.7,23,  968.6,24,   9.6,24,   7.0,24,  15.9,  28.9,   66.9 ,  43.0 , 0.15G,999.9, 010000,
725156,14748, 20141019,   42.9,24,   32.7,24, 1015.7,22,  980.3,24,   9.8,24,   8.3,24,  14.0,  19.0,   62.1 ,  34.0 , 0.05G,999.9, 010000,
725156,14748, 20141020,   40.1,24,   33.8,24, 1015.9,24,  980.7,24,   9.9,24,   1.8,24,  12.0, 999.9,   57.0 ,  28.0 , 0.02G,999.9, 010000,
725156,14748, 20141021,   50.4,24,   47.1,24, 1011.3,23,  976.6,24,   9.0,24,   1.4,24,   6.0, 999.9,   55.9*,  46.0*, 0.04G,999.9, 010000,
725156,14748, 20141022,   48.5,24,   46.1,24, 1018.5,20,  983.2,24,   7.4,24,   7.5,24,  12.0,  22.0,   55.9 ,  46.0 , 0.03G,999.9, 000000,
725156,14748, 20141023,   50.5,24,   42.8,24, 1015.7,23,  980.7,24,  10.0,24,  11.3,24,  17.1,  27.0,   55.0 ,  46.9 , 0.00G,999.9, 000000,
725156,14748, 20141024,   53.1,24,   42.0,24, 1013.6,19,  979.1,24,   8.9,24,   5.4,24,  12.0,  19.0,   66.0 ,  37.9 , 0.02G,999.9, 010000,
725156,14748, 20141025,   51.5,24,   39.5,24, 1009.4,24,  974.9,24,  10.0,24,   6.4,24,  17.1,  22.0,   69.1 ,  36.0 , 0.00G,999.9, 000000,
725156,14748, 20141026,   50.1,24,   39.3,24, 1005.6,22,  971.1,24,   9.5,24,   8.6,24,  15.9,  27.0,   69.1 ,  36.0 , 0.01G,999.9, 010000,
725156,14748, 20141027,   46.7,24,   35.9,24, 1014.8,24,  980.0,24,  10.0,24,   5.2,23,  14.0,  22.9,   62.1 ,  27.0 , 0.00G,999.9, 000000,
725156,14748, 20141028,   55.8,24,   44.8,24, 1012.2,24,  977.6,24,  10.0,24,   3.2,24,  14.0, 999.9,   79.0*,  42.1*, 0.00G,999.9, 000000,
725156,14748, 20141029,   57.7,24,   46.7,24, 1011.8,22,  977.5,24,   9.7,24,   5.7,24,  11.1,  19.0,   79.0 ,  41.0 , 0.04G,999.9, 010000,
725156,14748, 20141030,   45.9,23,   37.1,23, 1016.3,23,  981.4,23,  10.0,23,   4.3,23,  11.1, 999.9,   64.0 ,  34.0 , 0.00G,999.9, 000000,
725156,14748, 20141031,   40.1,24,   32.9,24, 1015.6,23,  980.4,24,   9.6,24,   2.5,24,   7.0, 999.9,   51.1 ,  28.9 , 0.00G,999.9, 010000,
725156,14748, 20141101,   41.8,24,   36.4,24, 1014.6,20,  979.8,23,   9.6,24,   7.2,24,  15.0,  22.0,   51.1 ,  30.9 , 0.00G,999.9, 010000,
725156,99999, 20140228,    8.1,24,   -9.6,24, 1025.0,24, 9999.9, 0,  10.0,24,   6.5,24,  12.0,  25.1,   24.1 ,  -0.9 , 0.00I,999.9, 000000,
725156,99999, 20140301,   19.0,24,    1.5,24, 1023.8,24, 9999.9, 0,  10.0,24,   3.6,24,   9.9, 999.9,   36.0 ,  -0.9 , 0.00I,999.9, 000000,
725156,99999, 20140302,   23.2,24,   13.3,24, 1020.2,15, 9999.9, 0,   6.7,24,   5.7,24,  13.0, 999.9,   36.0 ,   6.1 , 0.02C,999.9, 001000,
725156,99999, 20140303,   10.5,18,   -1.8,18, 1023.9,17, 9999.9, 0,  10.0,18,   6.1,18,  11.1,  15.9,   32.0 ,   6.1 , 0.00A,999.9, 000000,
725156,99999, 20140307,   28.7,23,   11.3,23, 1023.3,22, 9999.9, 0,  10.0,23,   3.2,23,   8.0, 999.9,   45.0*,  15.1*, 0.00A,999.9, 000000,
725156,99999, 20140308,   29.8,24,   22.6,24, 1013.4,23, 9999.9, 0,   8.5,24,   2.4,24,  11.1,  14.0,   46.0 ,  12.9 , 0.00I,999.9, 000000,
725156,99999, 20140309,   31.0,24,   15.2,24, 1016.9,20, 9999.9, 0,   9.1,24,   7.1,24,  15.9,  27.0,   44.1 ,  19.0 , 0.00H,999.9, 001000,
725156,99999, 20140310,   39.8,24,   22.4,24, 1007.0,24, 9999.9, 0,   9.9,24,   5.5,24,  11.1,  20.0,   53.1 ,  24.1 , 0.00I,999.9, 000000,
725156,99999, 20140311,   42.6,24,   28.2,24, 1003.0,24, 9999.9, 0,   9.3,24,   3.5,24,   8.9,  14.0,   62.1 ,  27.0 , 0.00I,999.9, 000000,
725156,99999, 20140315,   41.6, 5,   27.4, 5, 1008.0, 5, 9999.9, 0,  10.0, 5,  10.4, 5,  19.0,  28.0,   46.0*,  33.1*, 0.00A,999.9, 000000,
725156,99999, 20140316,   25.7, 4,   10.8, 4, 1021.4, 4, 9999.9, 0,  10.0, 4,  10.0, 4,  14.0,  20.0,   30.9*,  23.0*, 0.00A,999.9, 000000,
725156,99999, 20140317,   20.3,23,    2.7,23, 1020.4,23, 9999.9, 0,  10.0,23,   4.9,23,   8.9, 999.9,   34.0 ,  12.9 , 0.00I,999.9, 000000,
725156,99999, 20140318,   31.0,24,   11.4,24, 1020.6,24, 9999.9, 0,  10.0,24,   3.9,24,  11.1,  17.1,   48.0 ,  12.9 , 0.00I,999.9, 000000,
725156,99999, 20140321,   36.1,23,   17.7,23, 1015.7,23, 9999.9, 0,  10.0,23,   9.1,23,  14.0,  24.1,   46.0 ,  30.9 , 0.01G,999.9, 000000,
725156,99999, 20140322,   38.7,24,   24.0,24, 1011.6,23, 9999.9, 0,  10.0,24,   8.9,24,  22.9,  36.9,   52.0 ,  24.1 , 0.00G,999.9, 000000,
725156,99999, 20140323,   28.3,24,   14.5,24, 1019.9,21, 9999.9, 0,   8.8,24,   7.3,24,  13.0,  21.0,   36.0*,  21.9*, 0.01G,999.9, 001000,
725156,99999, 20140324,   19.7,24,    3.2,24, 1023.9,23, 9999.9, 0,  10.0,24,   5.4,24,   8.9,  15.9,   33.1 ,  14.0 , 0.00G,999.9, 001000,
725156,99999, 20140325,   24.3,24,    7.2,24, 1016.6,24, 9999.9, 0,  10.0,24,   2.6,24,  11.1,  15.9,   37.9 ,  10.0 , 0.00I,999.9, 000000,
725156,99999, 20140326,   23.0,24,    8.7,24, 1018.3,20, 9999.9, 0,   8.2,24,   9.7,24,  20.0,  28.9,   37.9 ,  10.0 , 0.00D,999.9, 001000,
725156,99999, 20140327,   23.8,24,    6.8,24, 1025.4,24, 9999.9, 0,  10.0,24,   4.2,24,  12.0,  17.1,   44.1 ,   6.1 , 0.00I,999.9, 000000,
725156,99999, 20140331,   38.4,24,   27.5,24, 1019.1,23, 9999.9, 0,  10.0,24,  10.9,24,  15.0,  26.0,   50.0 ,  30.9 , 0.00I,999.9, 000000,
725156,99999, 20140402,   44.3,23,   27.4,23, 1017.1,23, 9999.9, 0,  10.0,23,   3.9,23,  13.0,  18.1,   63.0 ,  21.9 , 0.00I,999.9, 000000,
725156,99999, 20140404,   42.4,23,   37.4,23, 1010.8,20, 9999.9, 0,   8.6,23,   5.6,23,  14.0,  25.1,   50.0 ,  24.1 , 0.13G,999.9, 010000,
725156,99999, 20140405,   40.1,24,   29.3,24, 1010.8,22, 9999.9, 0,   9.9,24,  10.2,24,  20.0,  29.9,   48.9 ,  35.1 , 0.09G,999.9, 011000,
725156,99999, 20140406,   37.8,24,   19.5,24, 1022.0,24, 9999.9, 0,  10.0,24,   4.1,24,   7.0, 999.9,   57.0 ,  19.0 , 0.00G,999.9, 000000,
725156,99999, 20140407,   36.6,24,   26.8,24, 1017.8,22, 9999.9, 0,   8.3,24,   3.0,24,  12.0,  20.0,   57.0 ,  19.0 , 0.29B,999.9, 010000,
725156,99999, 20140408,   46.9,24,   38.8,24,  998.3,20, 9999.9, 0,   8.9,24,   8.2,24,  18.1,  28.9,   53.1*,  39.9*, 0.20D,999.9, 010010,
725156,99999, 20140426,   52.5, 6,   37.5, 6, 1008.2, 4, 9999.9, 0,  10.0, 6,   9.2, 6,  17.1,  34.0,   57.0*,  43.0*,99.99 ,999.9, 010000,
725156,99999, 20140428,   45.9,23,   29.9,23, 1020.0,23, 9999.9, 0,  10.0,23,   4.0,23,  12.0,  15.0,   62.1 ,  28.0 , 0.00I,999.9, 000000,
725156,99999, 20140429,   49.2,24,   37.7,24, 1018.4,20, 9999.9, 0,   8.7,24,   6.3,24,  13.0,  24.1,   54.0*,  44.6*, 0.21B,999.9, 010000,
725156,99999, 20140430,   46.8,24,   41.9,24, 1019.7,20, 9999.9, 0,   6.0,24,   5.5,24,  13.0,  19.0,   53.1*,  42.8*, 0.48D,999.9, 010000,
725156,99999, 20140501,   56.7,24,   47.6,24, 1008.1,17, 9999.9, 0,   8.1,24,   5.7,24,  15.9,  27.0,   69.1 ,  43.0 , 0.21D,999.9, 110000,
725156,99999, 20140502,   50.6,24,   38.5,24, 1007.9,24, 9999.9, 0,  10.0,24,   4.7,24,  15.9,  22.9,   69.1 ,  42.1 , 0.01C,999.9, 000000,
725156,99999, 20140503,   53.4,24,   39.0,24, 1008.6,23, 9999.9, 0,  10.0,24,   6.2,24,  15.0,  33.0,   61.0 ,  43.0 , 0.06A,999.9, 010010,
725156,99999, 20140504,   49.6,24,   34.5,24, 1007.6,23, 9999.9, 0,   9.5,24,  10.8,24,  22.0,  34.0,   61.0 ,  39.9 , 0.20G,999.9, 010000,
725156,99999, 20140505,   50.9,24,   29.3,24, 1014.5,24, 9999.9, 0,  10.0,24,   8.6,24,  14.0,  22.9,   62.1 ,  37.0 , 0.00G,999.9, 000000,
725156,99999, 20140506,   48.2,23,   30.7,23, 1015.4,23, 9999.9, 0,  10.0,23,   4.6,23,  13.0,  21.0,   62.1 ,  33.1 , 0.00I,999.9, 000000,
725156,99999, 20140507,   39.6,15,   30.0,15, 1022.0,15, 9999.9, 0,  10.0,15,   0.9,15,   7.0, 999.9,   61.0 ,  28.0 , 0.00I,999.9, 000000,
725156,99999, 20140513,   84.5, 4,   65.5, 4, 1015.8, 4, 9999.9, 0,  10.0, 4,   7.0, 4,   9.9, 999.9,   87.1 ,  78.1 , 0.00I,999.9, 000000,
725156,99999, 20140530,   62.6, 5,   53.0, 5, 1020.4, 5, 9999.9, 0,   8.0, 5,   2.6, 5,   7.0, 999.9,   70.0*,  53.1*, 0.00I,999.9, 000000,
725156,99999, 20140603,   75.7,24,   65.1,24, 1012.1,22, 9999.9, 0,   7.4,24,   4.8,24,  14.0,  21.0,   86.0*,  66.9*, 0.02B,999.9, 010000,
725156,99999, 20140604,   65.3,24,   53.5,24, 1010.8,24, 9999.9, 0,  10.0,24,   3.4,24,  14.0,  20.0,   86.0 ,  46.9 , 0.00I,999.9, 000000,
725156,99999, 20140605,   63.1,24,   50.8,24, 1007.7,24, 9999.9, 0,  10.0,24,   3.3,24,   8.9,  17.1,   75.0 ,  46.9 , 0.00I,999.9, 000000,
725156,99999, 20140606,   61.5,24,   49.3,24, 1013.3,24, 9999.9, 0,  10.0,24,   5.2,24,   8.9,  14.0,   73.9 ,  48.0 , 0.00I,999.9, 000000,
725156,99999, 20140607,   63.8,24,   48.6,24, 1016.3,22, 9999.9, 0,   9.2,24,   3.4,24,   7.0, 999.9,   82.9 ,  42.1 , 0.00I,999.9, 100000,
725156,99999, 20140608,   65.1,24,   53.3,24, 1012.9,21, 9999.9, 0,   8.4,24,   3.0,24,  11.1,  17.1,   84.9 ,  42.1 , 0.22A,999.9, 110010,
725156,99999, 20140609,   65.5,24,   63.5,24, 1012.0,10, 9999.9, 0,   5.8,24,   4.5,24,   8.9,  18.1,   68.0*,  62.6*, 1.24G,999.9, 010010,
725157,54757, 20130501,   60.0,24,   39.5,24, 1027.0,22,  950.9,24,  10.0,24,   7.5,24,  11.1,  18.1,   73.0 ,  50.0 , 0.00G,999.9, 000000,
725157,54757, 20130502,   61.2,24,   27.7,24, 1028.7,24,  953.0,24,  10.0,24,   7.5,24,  14.0,  20.0,   73.0 ,  48.0 , 0.00G,999.9, 000000,
725157,54757, 20130503,   61.4,24,   35.7,24, 1026.0,24,  950.6,24,  10.0,24,   6.7,24,  12.0,  18.1,   71.1 ,  48.9 , 0.00G,999.9, 000000,
725157,54757, 20130504,   58.2,24,   34.4,24, 1024.5,24,  948.9,24,  10.0,24,   7.2,24,  11.1,  17.1,   70.0 ,  42.1 , 0.00G,999.9, 000000,
725157,54757, 20130505,   60.1,24,   32.6,24, 1022.0,24,  946.7,24,  10.0,24,   5.6,24,  14.0,  22.0,   71.1 ,  46.0 , 0.00G,999.9, 000000,
725157,54757, 20130506,   58.6,24,   30.9,24, 1020.4,24,  945.1,24,  10.0,24,   6.2,24,  11.1,  19.0,   73.0 ,  44.1 , 0.00G,999.9, 000000,
725157,54757, 20130507,   61.9,24,   44.4,24, 1019.1,24,  944.1,24,  10.0,24,   6.4,24,  12.0,  18.1,   73.9 ,  48.0 , 0.00G,999.9, 000000,
725157,54757, 20130508,   57.6,24,   49.2,24, 1016.9,20,  942.1,24,   9.6,24,   4.2,24,  12.0,  18.1,   66.9 ,  53.1 , 0.00G,999.9, 010000,
725157,54757, 20130509,   56.4,24,   52.5,24, 1014.4, 9,  939.0,24,   7.6,24,   4.4,24,  14.0,  19.0,   66.0 ,  51.1 , 0.29G,999.9, 110000,
725157,54757, 20130510,   58.6,24,   50.6,24, 1014.5,22,  939.5,24,   9.7,24,   5.5,24,  28.9,  42.0,   70.0*,  46.4*, 0.33G,999.9, 010010,
725157,54757, 20130511,   55.4,24,   49.4,24, 1007.7,15,  933.4,24,   9.5,24,   7.6,24,  13.0,  18.1,   59.0 ,  52.0 , 0.37G,999.9, 010000,
725157,54757, 20130512,   43.3,24,   30.7,24, 1009.6,22,  934.0,24,  10.0,24,  12.1,24,  21.0,  33.0,   52.0 ,  34.0 , 0.08G,999.9, 010000,
